utterance_id,speaker_id,utterance,gender
08121c2724,3139c,උත්තරීතර බව ගෙනහැර පාන්නට යෙදුණාවූ,f
08124db617,0e1e0,උන්වහන්සේ සියලූ තපස් ගුණයන්ගෙනුත් අග්‍ර වුනා,f
081250b7e3,30661,අපි බදුල්ල පාරේ දිගටම යන්න ඕන කුරුවිට හම්බවෙනකන්,f
0812da3a45,0eee9,ඇමෙරිකාවට කිසිසේත් අවැසි නැත,f
0812f214f5,ad58a,නව්සීලන්තෙ ගොම,m
081330a7ae,fd8a1,මේක මං හැදුවේ,m
08134750a0,b06d1,නිවුණු භික්ෂුවට පමණක්,m
08137b59f8,e61f1,ඇස් අන්ධ වූ විට වඩා හොඳින් ඇසෙන බව,f
0813cf22a0,bfb80,හෙන ඉල්ලනවා ඇරෙන්න,f
0814028576,4b215,ප්‍රධාන ගොඩනැගිල්ලට පිවිසෙන,f
081448f498,760be,කරුණාව මෛත්‍රිය දයාව අනුකම්පාව වගේ යහපත් ගතිගුණ,f
081546e57f,b9dc2,බයිස්කෝප් එකෙන්ම මේක බලන්න හිටිය,f
08154bfbc4,7f4b1,හිරවි කරනු ලබන්නක් නොවේ,f
0815ed8443,d23af,තාම බලන්න බැරි වුනා,m
0815f15ca8,f5954,සිංහල ගුරුවරයකු වන උපුල් ශාන්ත සන්නස්ගල,f
081712c3b4,746ff,මෙලෙස වූ සතර අපායෙහි කිසිදු සැපතක් නොමැත,f
08175587c0,d1b3d,උදාරි සැඳැල්ලට ආවේ මේ විදියටයි,f
08190a75bc,f5954,පිරිමි කාණ්ඩෙත් එක්ක වැඩිපුර කතා බහට ආවා,f
08196753fa,c95d0,පත්තර වල,m
08198567fe,2f415,මිය ගියාට පසු,f
0819d6f4af,80862,තම ගමනේ අරමුණු,m
081a2e82d0,12204,ඒවයේ ඇත්ත නැත්ත මටනම්,f
081a93be8a,95997,මේ චිත්‍රපටය සදහා දායක වි තිබෙනවා,f
081ab7b81a,e5259,ඔන්න අන්තිමේදී මෝටර් රිය,f
081b14b6c7,5dec9,අද ලෝකෙම ඉවරයි,m
081b831ef6,ae3ff,එය ආගමික උත්සවයක් බවට පත් විය,m
081bf889bc,2e893,නමුන් එච්චරටම කුහකයි,m
081c33f5a6,43121,දරුවන්ගේ මනසෙ සැරි සරනවා,f
081c3470c8,1b014,එකිනෙකා හැමදේම තම තමන්ට හිතෙන දැනෙන විදියට දැකපුවාවේ,m
081c6feeb8,a973b,එසේ නම් අප කෙසේ ද,m
081ca4c7d1,77895,මම දන්නේ නැත,m
081cf3a31d,3183b,ඒත් ඒ අතරින්,f
081d7d19bf,d6ccd,කාන්තාවන් දෙදෙනෙකු අතර,m
081d8e15f7,29f4f,අපට හිතුමතේ ඒ වගේ,f
081d9121fc,94b34,අන්න එහෙමය,f
081dc18a80,1ccf9,එහෙමත් නැත්නම් කකුලෙන් පොලව හාර හාර ඇඹරෙනවා,m
081dd64525,e8724,හොයා බලන විකියා,m
081e0ef2f1,5b275,අවසන් වීමක් ද තිබෙන්නට ඕන,f
081e387655,0a2fe,ඔවුන් ආරක්ෂා කිරීම අපහසුය යන්නයි,m
081e6e5f07,f0a29,අප දැන් සමත් වී තිබෙනවා,f
081eff848d,ac562,උදවු ලැබෙන්නට ප්‍රථමව ඔහුන්ට,m
081f577564,c3bd0,අඩුපාඩු හොයන්න,f
08201d2087,b8a97,නොසැලකිය හැකි තරම් අවම මට්ටමක පවතී,f
0820c4ebd4,a6a62,ස්ථානවල තිබෙන පුවරු,m
0821977ee7,f8790,මේ පිළිබඳ ඕනෑ තරම් උදාහරණ,m
0821c78dd5,290a8,අවුරුදුවලට ගෙදර එන්න බැරිවෙයි කියාල කිව්වා,m
0821cad208,77b4b,එමෙන්ම ටෙස්ට් කන්ඩායමේ,f
0822422fdd,c26ed,කොටස් හිමියන්ට ප්‍රතිලාභ දෙන,f
0822429209,ac562,ඉතින් එයාගේ පහුගිය පැටිකිරියෙන් මනින්න බැහැ,m
0822f13998,f32c3,කියල නිකමටවත් හිතුන්නැහැ,f
08231ef544,58355,පුද්ගලයා ආසාවෙන් සමීප කර ගන්නා සියලු දෙය තුළම,m
0823a89c4d,0e86b,ඛේදජනක ඉරණමකට,f
082477e224,4801b,ඓශ්චර්යමත් සිරුරකි,f
08247af174,9f1f5,අන්න ඒ ආර්ය සත්‍යය අවබෝධ කරගැනීම තමයි,m
0825178fc8,b7510,යනුවෙන්ද එහිමියෝ පැවසූහ,m
082525f186,33901,ආගම්වාදයේ නිස්සාර ධජය යටතේය,f
082546a0bc,4a53b,මෙම මිනිස් ලෝකය වැනි,m
082630d3db,589b0,මතුවන විට නිලධාරින් කෙරෙහි,m
082634253d,7f4b1,සිදුහත් කුමරු ඉන්දියානුවෙක් වන්නේ කෙසේද,f
082649325e,78366,ඔබ දන්නවද එංගලන්තෙ වේල්ස්,m
0826731a64,3d027,දැන් පොත් කියවන්න පටන් අරගෙන,f
0826af99a6,8af08,ඒ සින්දුවත් ඉවරයි,m
0827f92f8e,349a2,හිත එත්නම් පත කුඩා නැත්නම්,f
08282f0a37,91589,ඔක්කොම අවුල් පටන් ගන්නේ,m
082837177d,be2e9,නමුත් මේ සියල්ල දෙස අප බැලිය යුත්තේ,f
0828804ede,a9c56,එය ඔහුට පමණක් ගැටලූවක්ව තිබූවක්,f
0829347c0f,e9dcb,දහ අට කුළයක ජනතාවද රට පුරා පැතිරී ගිය බවට සැකයක් නැත,m
082963d841,12204,මහායාන බෞද්ධයන් බුද්ධ ශරීරය ලෙස පිළිගත්තේ ධර්මය යි,f
082a89f866,a13a8,අලුත් ජීවිතයක් පටන් ගන්න,m
082a9c6657,ed0c5,එය නුතන ප්‍රේමවන්තයන්ට ද මහඟු ආදර්ශයක් වනු නොඅනුමාන ය,m
082b09c2bc,b8a97,සටහන් වී තිබෙන්නේ,f
082ba19555,54242,මේ නිසා සිය ආර්ථිකය සැලසුම් කරගත යුත්තේ,f
082bc923ec,43121,රහතන් වහන්සේ නමකට දානය වළක්වාලීමේ පාපය හේතුවෙන්,f
082c19f2d7,c696a,නිරුවත් කලාකරුවන් දකින්නට හැකිවීමයි,m
082c455697,17bfd,අද නම් පෞද්ගලික ජීවිතේ සහ රාජකාරී ජීවිතේ,f
082c8214a0,75985,සුනිල් විමල් එක්ක ඉන්න එක නිසා මිසක්,m
082caee2a0,dc5ef,ඉහත ලිපියට ලැබී ඇති මුල් ප්‍රතිචාර දෙක මෙසේය,f
082cd84025,6c5e8,උංගී නිදා හුන් ඇතුළු කාමරයට වැදුනහ,m
082d93af80,ae3ff,නැවැත නිසිමඟට පැමිණීමේ හැකියාව,m
082d9fce2b,db538,සිත පිරිසිදු වෙනවා,f
082e0274f8,b6388,උගේ ජීවන පැවැත්මට,m
082e67178f,84afe,හරි ඇමතියෙක් දාන්න ඕනේ නැහැ,f
082ee130db,34e11,යම් කිසි ක්‍රියාවක් එහි සම්පූර්ණ මාර්ගයම ගෙන ඇතැයි,f
082ef65fd2,1a317,පිට වුණේ නැහැ,m
082f50a05f,4b1d7,සාහිත්‍යයේ නිරූපණය කොට ඇත,m
082f598a5b,b06d1,පෙරටුගාමින් සතුවන අතර,m
082fb4f1d1,25717,නුඹ ගලිවරයෙක්මැයි,m
0830255a09,2df96,මෝඩ ක්‍රියා අනුමත කරන්නේ නෑලු,f
083107eda7,91fdf,මෙහේ අශෝක හිටියේ ඉන්දියාවේ,f
0831b13001,72337,ඔහුට පසක් විය,m
0831e5aa36,23e9e,ලේසි වැඩක්ද එහෙම කරලත්,f
0832c1055e,44978,පුරෝහිත බමුණන් කීවේ,m
08334df527,41947,අපේ රටේ මිනිස්සුන්ගේ දහඩිය මහන්සියෙන්,m
0833a07f62,91403,මෙලෙසින් දසපාරමිතා සම්පූර්ණ කිරීමෙන්,m
0834c1bb00,fe361,නිකංවෙනී ගන්නෝරුවෙ ගියා මාත්,m
0835904b27,c6f6b,ඇයත් කීවා අනේ ගහන්න එපා,f
0835ad9db8,47746,එය පරලොව ගිය අය කෙරෙහි,f
0835c4ff12,41a77,ඉතිං කියන්න ඕන,f
0835e1bd38,92637,අත තියලා සෙත් පැතුවා,f
08362f70f6,dabc0,අපගේම ජීවිතයටත් සමාජයටත් ලෝකයටත්,m
083683752f,9f1f5,මම ඇගේ කඳුළු අතරින් ම එය අමුණමි,m
0836ac492b,c6a4f,සිංහර රජුට විරුද්දව සටන් කල යුතු විය,f
08375425ad,b7510,තිලක් නම්බුකාර විදියට හිටපු ගොවියන්ට,m
083906843f,3062b,ජයන්තයට සිහ ශක්තියෙන් වැඩ අඩුවෙනකොට,m
08392c0b3b,589b0,එය චිත්‍රපටය නොදුටු අයගේ,m
08393fbf62,b0095,භාග්‍යවතුන් වහන්සේ කෙරෙහි,m
08397c94ca,c6f6b,ඊට වඩා ගොඩක් පුළුල් පරාසෙක විහිදෙන,f
0839938241,f32c3,ඔය සමහරක් අය ඉන්නේ,f
0839aaef8e,f2348,ආදායම් තත්ත්වයේ උසස් වර්ධනයක් පෙන්නුම් කරන අතර,m
083a062262,9a1ed,එහි මානසික බලපෑම,f
083af700d5,a3fac,එක්සත් ජාතික පක්ෂය,f
083b089909,ec9a8,මෙවැනි අර්බුදකාරී තත්ත්ව මතු වෙනවා,f
083b33c3d1,abbea,උපක්‍රම භාවිතා කළොත්,m
083ba643db,c95d0,එය සතුටේ මූලධර්මය,m
083bc533a9,1a1f3,වික්ටර් ඔහු වෙනුවෙන් නොමිලේ සංගීත ප්‍රසංගද පැවැත්වීය,m
083c9d9a5a,1c3b9,මේක සජීවීකරණ හාස්‍ය චිත්‍රපටයක් ගැන ආරංචියක්,m
083d902f68,9a1ed,එය නැතිකර ගත්තේ,f
083daf798b,d78dd,හිතාගෙන ඉන්නේ නකල්ස් මීමුරේ,m
083e426ab9,8b8a4,ඒක අහල,m
083e66d299,0e86b,මෙසේ දුර් වර්ණ වූ චිත්‍රයකි,f
08406681c3,778ef,හැමදේම අත්ඇරලා,m
0840ba1af2,ee3d2,සුගතිගාමි වීම ශීලය තුලින්,m
0840c29b39,ee9b8,අපි ජනතාව කියන එක,m
0840f55425,f40d9,හීන් බළල් සද්දෙකින් හිනා වෙන්න,m
084121582f,97d0a,ඇත්තමට මේ අතරෙ වන සිදුවීම් දාමයන් අතර,m
08417275f3,4b05c,අවස්ථා ලබා දී තිබෙනවා,m
0841787294,47746,අතුරුදහං වෙන්න හේතුව පැහැදිලිවම කියල තියෙන්නෙ,f
0841fa596e,a624d,එය ඔහු ලෝකයාට කරන විශාල යහපතක්,m
08422df791,58355,ධ්‍රැවයන් හි අයිස්,m
0842952b4f,dc1f3,තවමත් තහනම් කොට නැත,m
0842b4c4a0,231ca,මූට එහෙම කරලා නිවන් දැක්කයි කියල තියෙනවද,m
0842db9fdd,ee9b8,චිත්‍රපටය රසවිඳින ලෙස ඉල්ලනවා,m
08433e86db,84048,සැදැහැති බෞද්ධයන් බවට පත්විය හැකිය,m
08433ec149,91589,ගබ්සා කිරීම වැළැක්විය යුතු අතර,m
08438b518e,5d099,ඊළඟ අවුරුද්දේ රැග් කරන්න අවසර නැති වීම විතරයි,m
0843a8bf92,746ff,වෙන මොකද්ද,f
0843b441b2,60906,ස්තුතියි සමිර සහෝ ජය වේවා,f
0844ad7225,c2201,නන්දෝපනන්ද නාග රාජයා ද,m
0844afb347,fb100,එක කවුරුත් දන්නා දෙයක්,f
0844be28fb,9094b,බුදුරජාණන් වහන්සේගේ ශ්‍රාවකයා මේක පටලව ගන්නෙ නෑ,f
0844fb49b2,574a5,මෙම අනතුර වී ඇත,m
084516a21e,8e63d,ඔවුන් මුහුණ දෙන නේවාසිකාගාර ප්‍රශ්නය,f
08451acad9,476be,අගමැති දිමු ජයරත්න මහතාට එල් වී ඇති,f
0845346159,3a976,අනෙක් කාරණය එකල පැවැති,m
0845b48fc1,87c4c,එම සටනට හේතුවූ මැණික් පුටුව,m
